USER_ID,EDAD,GENERO,ESTADO_CIVIL,CARRO,PRECIO_POLIZA
14029,40,MASCULINO,SOLTERO,Ford Escape 2010,6250000
14030,25,MASCULINO,CASADO,Mazda Tres 2011,5525000
14031,23,FEMENINO,CASADO,Mazda Tres 2012,5550000
14033,31,FEMENINO,SOLTERO,Nissan Pathfinder 2014,8350000
14034,41,MASCULINO,CASADO,Mazda BT-50 2014,2400000
14035,32,FEMENINO,CASADO,Renault Clio 2013,2975000
14036,18,FEMENINO,CASADO,Ford Fiesta 2012,4800000
14037,46,FEMENINO,CASADO,Renault Clio 2017,3075000
14038,45,MASCULINO,SOLTERO,Volkswagen Beetle 2012,5800000
14039,54,MASCULINO,CASADO,Volkswagen Golf 2016,5750000
14040,47,MASCULINO,CASADO,Mazda CX5 2013,7825000
14041,42,MASCULINO,CASADO,Toyota Fortuner 2014,8850000
14042,32,FEMENINO,SOLTERO,Mazda BT-50 2016,2450000
14043,25,FEMENINO,CASADO,Toyota Hilux 2014,8850000
14044,35,MASCULINO,CASADO,Kia Sportage 2011,6175000
14045,25,MASCULINO,CASADO,Ford Fiesta 2015,4875000
14046,28,MASCULINO,CASADO,Volkswagen Beetle 2016,5900000
14047,18,MASCULINO,CASADO,Ford Explorer 2013,10825000
14048,47,MASCULINO,SOLTERO,Renault Logan 2012,3950000
14049,23,FEMENINO,CASADO,Kia Cerato 2012,5300000
14050,38,MASCULINO,CASADO,Ford Ranger 2014,7850000
14051,39,FEMENINO,CASADO,Nissan March 2012,4050000
14052,38,FEMENINO,CASADO,Nissan Pathfinder 2016,8400000
14053,47,FEMENINO,SOLTERO,Mazda Allegro 2015,2625000
14054,47,MASCULINO,CASADO,Kia Picanto 2012,3450000
14055,46,MASCULINO,CASADO,Chevrolet Aveo 2019,3225000
14056,30,MASCULINO,CASADO,Toyota Hilux 2015,8875000
14057,35,MASCULINO,SOLTERO,Kia Sportage 2015,6275000
14058,36,MASCULINO,SOLTERO,Ford EcoSport 2014,5350000
14060,45,FEMENINO,SOLTERO,Ford EcoSport 2017,5425000
14061,43,MASCULINO,CASADO,Mazda Seis 2013,7325000
14062,53,MASCULINO,CASADO,Nissan X-trail 2018,6950000
14063,39,MASCULINO,SOLTERO,Volkswagen Beetle 2014,5850000
14064,34,MASCULINO,SOLTERO,Volkswagen Jetta 2016,6150000
14065,41,MASCULINO,SOLTERO,Volkswagen Golf 2013,5675000
14066,21,FEMENINO,CASADO,Kia Sorento 2015,8375000
14067,47,MASCULINO,SOLTERO,Kia Rio 2016,4400000
14068,44,FEMENINO,SOLTERO,Kia Sportage 2015,6275000
14069,36,FEMENINO,CASADO,Kia Picanto 2008,3350000
14070,33,FEMENINO,SOLTERO,Nissan Pathfinder 2015,8375000
14071,51,MASCULINO,CASADO,Renault Clio 2014,3000000
14072,43,FEMENINO,SOLTERO,Kia Sorento 2014,8350000
14073,36,FEMENINO,CASADO,Volkswagen Golf 2017,5775000
14075,49,FEMENINO,CASADO,Ford Ranger 2014,7850000
14076,32,MASCULINO,CASADO,Renault Sandero 2013,3825000
14077,45,MASCULINO,SOLTERO,Toyota Prado 2012,13800000
14078,42,MASCULINO,SOLTERO,Nissan March 2014,4100000
14079,37,FEMENINO,CASADO,Volkswagen Golf 2017,5775000
14080,41,FEMENINO,SOLTERO,Kia Cerato 2014,5350000
14081,24,FEMENINO,CASADO,Toyota 4Runner 2012,10800000
14082,41,FEMENINO,CASADO,Toyota 4Runner 2015,10875000
14083,43,FEMENINO,SOLTERO,Kia Sorento 2014,8350000
14084,46,FEMENINO,SOLTERO,Volkswagen Jetta 2016,6150000
14085,37,FEMENINO,CASADO,Mazda Tres 2017,5675000
14086,39,MASCULINO,CASADO,Toyota Fortuner 2011,8775000
14087,39,FEMENINO,CASADO,Volkswagen Gol 2010,3500000
14088,18,MASCULINO,CASADO,Toyota Hilux 2018,8950000
14089,30,MASCULINO,SOLTERO,Chevrolet Captiva 2015,6025000
14090,53,MASCULINO,CASADO,Kia Sportage 2013,6225000
14091,31,MASCULINO,CASADO,Mazda Tres 2013,5575000
14092,44,FEMENINO,CASADO,Kia Cerato 2020,5500000
14093,57,MASCULINO,SOLTERO,Kia Picanto 2011,3425000
14094,42,FEMENINO,SOLTERO,Kia Rio 2018,4450000
14095,38,FEMENINO,SOLTERO,Chevrolet Sail 2016,3650000
14096,56,FEMENINO,SOLTERO,Toyota 4Runner 2012,10800000
14097,33,FEMENINO,CASADO,Kia Sportage 2013,6225000
14098,45,MASCULINO,SOLTERO,Ford Ranger 2011,7775000
14099,48,MASCULINO,CASADO,Renault Sandero 2012,3800000
14100,63,MASCULINO,CASADO,Volkswagen Amarok 2013,6575000
14101,37,FEMENINO,SOLTERO,Chevrolet Captiva 2011,5925000
14102,36,MASCULINO,SOLTERO,Chevrolet Aveo 2011,3025000
14103,45,MASCULINO,SOLTERO,Ford Escape 2017,6425000
14104,46,FEMENINO,SOLTERO,Toyota 4Runner 2016,10900000
14105,51,MASCULINO,SOLTERO,Mazda Tres 2013,5575000
14106,43,MASCULINO,CASADO,Volkswagen Amarok 2016,6650000
14107,50,MASCULINO,SOLTERO,Nissan Frontier 2014,5350000
14108,42,FEMENINO,CASADO,Nissan March 2013,4075000
14109,52,FEMENINO,CASADO,Mazda Tres 2019,5725000
14110,51,MASCULINO,CASADO,Mazda Seis 2015,7375000
14111,26,MASCULINO,SOLTERO,Kia Sorento 2017,8425000
14112,45,MASCULINO,SOLTERO,Toyota 4Runner 2015,10875000
14113,55,FEMENINO,CASADO,Nissan Pathfinder 2017,8425000
14114,41,FEMENINO,CASADO,Ford Fiesta 2017,4925000
14115,38,FEMENINO,SOLTERO,Nissan Frontier 2016,5400000
14116,50,MASCULINO,SOLTERO,Mazda Seis 2015,7375000
14117,47,FEMENINO,CASADO,Renault Logan 2015,4025000
14118,42,MASCULINO,SOLTERO,Volkswagen Amarok 2017,6675000
14119,55,FEMENINO,CASADO,Volkswagen Golf 2016,5750000
14120,41,FEMENINO,CASADO,Volkswagen Amarok 2012,6550000
14121,29,FEMENINO,CASADO,Chevrolet Aveo 2015,3125000
14122,41,MASCULINO,SOLTERO,Kia Sorento 2014,8350000
14123,50,FEMENINO,CASADO,Kia Picanto 2014,3500000
14124,27,MASCULINO,CASADO,Toyota 4Runner 2014,10850000
14125,39,FEMENINO,CASADO,Kia Cerato 2014,5350000
14126,43,FEMENINO,SOLTERO,Chevrolet Aveo 2012,3050000
14127,31,MASCULINO,CASADO,Kia Cerato 2019,5475000
14128,57,FEMENINO,CASADO,Mazda Tres 2016,5650000
14129,52,FEMENINO,SOLTERO,Toyota Hilux 2014,8850000
14130,40,MASCULINO,SOLTERO,Nissan X-trail 2018,6950000
14131,48,FEMENINO,CASADO,Kia Rio 2014,4350000
14132,56,MASCULINO,CASADO,Mazda Tres 2015,5625000
14133,18,FEMENINO,SOLTERO,Chevrolet Spark GT 2012,3550000
14134,27,MASCULINO,SOLTERO,Toyota Fortuner 2014,8850000
14135,54,MASCULINO,SOLTERO,Volkswagen Jetta 2016,6150000
14136,40,FEMENINO,CASADO,Nissan Frontier 2015,5375000
14137,37,FEMENINO,CASADO,Kia Sorento 2016,8400000
14138,39,FEMENINO,SOLTERO,Chevrolet Sail 2018,3700000
14139,28,FEMENINO,SOLTERO,Chevrolet Spark GT 2013,3575000
14140,37,MASCULINO,CASADO,Kia Sorento 2011,8275000
14141,55,FEMENINO,CASADO,Volkswagen Jetta 2014,6100000
14142,54,FEMENINO,CASADO,Nissan Pathfinder 2017,8425000
14143,42,MASCULINO,CASADO,Mazda Allegro 2013,2575000
14144,38,FEMENINO,CASADO,Volkswagen Golf 2012,5650000
14145,46,FEMENINO,SOLTERO,Ford Fiesta 2011,4775000
14146,50,MASCULINO,CASADO,Renault Sandero 2016,3900000
14147,45,MASCULINO,CASADO,Toyota Prado 2018,13950000
14148,49,FEMENINO,CASADO,Toyota Hilux 2015,8875000
14149,42,FEMENINO,SOLTERO,Ford Escape 2014,6350000
14150,40,MASCULINO,SOLTERO,Kia Rio 2015,4375000
14151,53,FEMENINO,SOLTERO,Kia Picanto 2014,3500000
14152,54,FEMENINO,CASADO,Kia Sportage 2017,6325000
14153,53,FEMENINO,SOLTERO,Kia Picanto 2015,3525000
14154,47,MASCULINO,SOLTERO,Ford Explorer 2010,10750000
14155,44,FEMENINO,CASADO,Volkswagen Jetta 2011,6025000
14156,41,MASCULINO,SOLTERO,Ford Escape 2014,6350000
14157,51,FEMENINO,SOLTERO,Kia Cerato 2011,5275000
14158,40,MASCULINO,SOLTERO,Kia Sorento 2018,8450000
14159,31,FEMENINO,CASADO,Toyota Prado 2013,13825000
14160,37,MASCULINO,SOLTERO,Ford Fiesta 2013,4825000
14161,47,MASCULINO,CASADO,Volkswagen Beetle 2014,5850000
14162,41,MASCULINO,SOLTERO,Renault Logan 2015,4025000
14163,41,FEMENINO,SOLTERO,Kia Sorento 2012,8300000
14164,18,MASCULINO,CASADO,Kia Rio 2014,4350000
14165,49,FEMENINO,SOLTERO,Volkswagen Beetle 2015,5875000
14166,33,FEMENINO,SOLTERO,Mazda Seis 2018,7450000
14167,45,FEMENINO,SOLTERO,Volkswagen Golf 2014,5700000
14168,43,MASCULINO,CASADO,Mazda CX5 2014,7850000
14169,32,FEMENINO,SOLTERO,Volkswagen Gol 2014,3600000
14170,36,FEMENINO,CASADO,Toyota Hilux 2011,8775000
14171,27,MASCULINO,SOLTERO,Volkswagen Beetle 2015,5875000
14172,37,FEMENINO,CASADO,Ford Ranger 2013,7825000
14173,49,FEMENINO,CASADO,Mazda Allegro 2016,2650000
14174,46,FEMENINO,CASADO,Mazda BT-50 2016,2450000
14175,42,MASCULINO,CASADO,Renault Duster 2016,4150000
14176,44,MASCULINO,CASADO,Renault Logan 2014,4000000
14177,24,FEMENINO,SOLTERO,Ford Fiesta 2014,4850000
14178,33,MASCULINO,SOLTERO,Kia Sorento 2020,8500000
14179,43,FEMENINO,SOLTERO,Kia Cerato 2015,5375000
14180,23,FEMENINO,CASADO,Renault Logan 2015,4025000
14181,31,FEMENINO,CASADO,Kia Cerato 2019,5475000
14182,28,FEMENINO,CASADO,Ford Escape 2013,6325000
14183,39,MASCULINO,SOLTERO,Kia Picanto 2014,3500000
14184,63,FEMENINO,CASADO,Volkswagen Amarok 2015,6625000
14185,27,FEMENINO,CASADO,Kia Rio 2015,4375000
14186,45,FEMENINO,CASADO,Volkswagen Beetle 2016,5900000
14187,49,MASCULINO,CASADO,Kia Rio 2017,4425000
14188,37,FEMENINO,CASADO,Mazda CX5 2015,7875000
14189,48,MASCULINO,SOLTERO,Kia Rio 2015,4375000
14190,41,MASCULINO,CASADO,Kia Sorento 2013,8325000
14191,29,MASCULINO,SOLTERO,Renault Twingo 2011,2875000
14192,33,MASCULINO,CASADO,Nissan Pathfinder 2013,8325000
14193,31,MASCULINO,SOLTERO,Toyota Hilux 2013,8825000
14194,37,MASCULINO,SOLTERO,Mazda Allegro 2015,2625000
14195,42,MASCULINO,CASADO,Mazda Tres 2020,5750000
14196,52,MASCULINO,SOLTERO,Volkswagen Gol 2013,3575000
14197,41,MASCULINO,SOLTERO,Kia Picanto 2012,3450000
14198,57,FEMENINO,SOLTERO,Mazda Allegro 2015,2625000
14199,35,MASCULINO,CASADO,Mazda CX5 2014,7850000
14200,21,FEMENINO,SOLTERO,Mazda Tres 2014,5600000
14201,41,MASCULINO,SOLTERO,Volkswagen Golf 2016,5750000
14202,39,MASCULINO,SOLTERO,Kia Sorento 2018,8450000
14203,33,MASCULINO,CASADO,Nissan Pathfinder 2015,8375000
14204,30,FEMENINO,CASADO,Chevrolet Aveo 2016,3150000
14205,26,MASCULINO,CASADO,Mazda Seis 2014,7350000
14206,39,MASCULINO,CASADO,Toyota Hilux 2015,8875000
14207,57,MASCULINO,CASADO,Renault Twingo 2015,2975000
14208,38,MASCULINO,SOLTERO,Volkswagen Gol 2015,3625000
14209,39,FEMENINO,SOLTERO,Volkswagen Amarok 2018,6700000
14210,44,FEMENINO,CASADO,Ford Escape 2015,6375000
14211,41,FEMENINO,CASADO,Ford Escape 2015,6375000
14212,30,FEMENINO,SOLTERO,Mazda CX5 2013,7825000
14213,27,MASCULINO,CASADO,Volkswagen Jetta 2018,6200000
14214,39,MASCULINO,SOLTERO,Kia Sorento 2015,8375000
14215,46,MASCULINO,CASADO,Nissan Sentra 2014,5100000
14216,41,FEMENINO,SOLTERO,Volkswagen Gol 2014,3600000
14217,28,MASCULINO,SOLTERO,Ford Explorer 2011,10775000
14218,48,FEMENINO,CASADO,Volkswagen Amarok 2013,6575000
14219,37,MASCULINO,CASADO,Volkswagen Gol 2013,3575000
14220,22,MASCULINO,SOLTERO,Renault Duster 2013,4075000
14221,25,MASCULINO,CASADO,Mazda CX5 2012,7800000
14222,27,MASCULINO,SOLTERO,Kia Picanto 2019,3625000
14223,30,FEMENINO,CASADO,Ford EcoSport 2015,5375000
14224,69,MASCULINO,SOLTERO,Renault Sandero 2014,3850000
14225,58,MASCULINO,SOLTERO,Toyota Fortuner 2012,8800000
14226,43,FEMENINO,SOLTERO,Renault Clio 2015,3025000
14227,48,FEMENINO,CASADO,Chevrolet Optra 2013,3225000
14228,40,FEMENINO,CASADO,Toyota 4Runner 2013,10825000
14229,29,MASCULINO,SOLTERO,Nissan Frontier 2016,5400000
14230,40,MASCULINO,SOLTERO,Kia Picanto 2013,3475000
14231,33,MASCULINO,SOLTERO,Volkswagen Gol 2013,3575000
14232,57,FEMENINO,SOLTERO,Volkswagen Beetle 2012,5800000
14233,41,MASCULINO,CASADO,Mazda BT-50 2016,2450000
14234,53,MASCULINO,CASADO,Volkswagen Golf 2012,5650000
14235,31,MASCULINO,SOLTERO,Ford Ranger 2013,7825000
14236,32,MASCULINO,CASADO,Renault Clio 2012,2950000
14237,33,FEMENINO,SOLTERO,Renault Twingo 2014,2950000
14238,34,FEMENINO,CASADO,Kia Cerato 2011,5275000
14239,42,FEMENINO,SOLTERO,Mazda Tres 2013,5575000
14240,34,FEMENINO,CASADO,Nissan Frontier 2012,5300000
14241,39,MASCULINO,SOLTERO,Volkswagen Beetle 2015,5875000
14242,51,FEMENINO,SOLTERO,Ford Escape 2012,6300000
14243,44,MASCULINO,SOLTERO,Kia Picanto 2014,3500000
14244,27,MASCULINO,CASADO,Kia Sorento 2014,8350000
14245,32,MASCULINO,SOLTERO,Kia Cerato 2012,5300000
14246,43,FEMENINO,CASADO,Volkswagen Amarok 2018,6700000
14247,36,FEMENINO,CASADO,Chevrolet Captiva 2010,5900000
14248,43,MASCULINO,SOLTERO,Kia Picanto 2017,3575000
14249,48,FEMENINO,SOLTERO,Volkswagen Amarok 2013,6575000
14250,38,MASCULINO,SOLTERO,Kia Cerato 2014,5350000
14251,36,MASCULINO,CASADO,Renault Twingo 2010,2850000
14252,45,MASCULINO,SOLTERO,Mazda Seis 2015,7375000
14253,44,FEMENINO,CASADO,Kia Rio 2014,4350000
14254,23,FEMENINO,SOLTERO,Kia Cerato 2014,5350000
14256,50,FEMENINO,SOLTERO,Volkswagen Jetta 2016,6150000
14257,29,MASCULINO,CASADO,Kia Sportage 2013,6225000
14258,27,MASCULINO,SOLTERO,Kia Cerato 2014,5350000
14259,41,FEMENINO,CASADO,Volkswagen Golf 2014,5700000
14260,35,FEMENINO,CASADO,Mazda Seis 2011,7275000
14261,45,MASCULINO,CASADO,Mazda CX5 2013,7825000
14262,25,FEMENINO,SOLTERO,Toyota Prado 2016,13900000
14263,47,MASCULINO,CASADO,Ford EcoSport 2016,5400000
14264,42,FEMENINO,CASADO,Mazda Seis 2017,7425000
14265,44,FEMENINO,CASADO,Toyota 4Runner 2016,10900000
14266,40,MASCULINO,CASADO,Toyota 4Runner 2012,10800000
14267,35,MASCULINO,CASADO,Chevrolet Captiva 2012,5950000
14268,48,FEMENINO,SOLTERO,Toyota 4Runner 2018,10950000
14269,60,MASCULINO,SOLTERO,Volkswagen Golf 2018,5800000
14270,38,MASCULINO,SOLTERO,Volkswagen Amarok 2015,6625000
14271,40,MASCULINO,SOLTERO,Toyota Hilux 2012,8800000
14272,33,MASCULINO,CASADO,Toyota Prado 2013,13825000
14273,53,FEMENINO,SOLTERO,Kia Sorento 2013,8325000
14274,46,MASCULINO,SOLTERO,Mazda Seis 2017,7425000
14275,33,FEMENINO,SOLTERO,Kia Rio 2015,4375000
14276,48,FEMENINO,SOLTERO,Chevrolet Aveo 2016,3150000
14277,50,MASCULINO,SOLTERO,Renault Logan 2016,4050000
14278,34,FEMENINO,SOLTERO,Kia Rio 2017,4425000
14279,38,FEMENINO,CASADO,Volkswagen Golf 2013,5675000
14280,30,FEMENINO,CASADO,Ford Ranger 2016,7900000
14281,25,MASCULINO,SOLTERO,Renault Sandero 2013,3825000
14282,34,MASCULINO,CASADO,Nissan March 2019,4225000
14283,41,MASCULINO,SOLTERO,Volkswagen Beetle 2016,5900000
14284,28,MASCULINO,SOLTERO,Chevrolet Sail 2012,3550000
14285,47,FEMENINO,SOLTERO,Renault Twingo 2018,3050000
14286,39,FEMENINO,SOLTERO,Renault Clio 2015,3025000
14287,48,FEMENINO,CASADO,Nissan Pathfinder 2017,8425000
14288,28,FEMENINO,SOLTERO,Volkswagen Jetta 2012,6050000
14289,36,FEMENINO,CASADO,Nissan Sentra 2014,5100000
14290,52,MASCULINO,SOLTERO,Volkswagen Amarok 2014,6600000
14291,31,FEMENINO,CASADO,Kia Sportage 2012,6200000
14292,37,MASCULINO,CASADO,Toyota Prado 2015,13875000
14293,37,MASCULINO,SOLTERO,Kia Rio 2013,4325000
14294,34,MASCULINO,CASADO,Toyota Prado 2015,13875000
14295,36,MASCULINO,CASADO,Nissan Pathfinder 2012,8300000
14296,39,FEMENINO,SOLTERO,Volkswagen Amarok 2016,6650000
14297,57,FEMENINO,CASADO,Nissan Pathfinder 2016,8400000
14298,55,FEMENINO,CASADO,Nissan Sentra 2013,5075000
14299,45,FEMENINO,SOLTERO,Volkswagen Amarok 2012,6550000
14300,28,MASCULINO,CASADO,Ford Escape 2016,6400000
14301,43,FEMENINO,CASADO,Kia Cerato 2015,5375000
14302,30,MASCULINO,CASADO,Ford Explorer 2011,10775000
14303,43,FEMENINO,CASADO,Volkswagen Golf 2017,5775000
14304,47,FEMENINO,SOLTERO,Ford Fiesta 2013,4825000
14305,47,FEMENINO,CASADO,Kia Rio 2020,4500000
14306,54,MASCULINO,CASADO,Volkswagen Golf 2019,5825000
14307,32,MASCULINO,SOLTERO,Volkswagen Gol 2016,3650000
14308,36,FEMENINO,SOLTERO,Renault Logan 2016,4050000
14309,22,FEMENINO,CASADO,Toyota Hilux 2015,8875000
14310,43,MASCULINO,SOLTERO,Volkswagen Jetta 2012,6050000
14311,37,FEMENINO,SOLTERO,Mazda BT-50 2016,2450000
14312,33,FEMENINO,CASADO,Mazda Allegro 2014,2600000
14313,35,FEMENINO,CASADO,Renault Twingo 2012,2900000
14314,49,MASCULINO,CASADO,Toyota Fortuner 2015,8875000
14315,23,MASCULINO,SOLTERO,Volkswagen Jetta 2013,6075000
14316,39,MASCULINO,CASADO,Chevrolet Aveo 2015,3125000
14317,38,FEMENINO,CASADO,Nissan Pathfinder 2016,8400000
14318,19,FEMENINO,SOLTERO,Mazda BT-50 2013,2375000
14319,50,MASCULINO,SOLTERO,Kia Rio 2012,4300000
14320,33,FEMENINO,CASADO,Kia Sorento 2016,8400000
14321,35,MASCULINO,SOLTERO,Ford Escape 2015,6375000
14322,32,MASCULINO,CASADO,Mazda Seis 2016,7400000
14323,52,FEMENINO,SOLTERO,Mazda BT-50 2016,2450000
14324,61,FEMENINO,CASADO,Mazda Seis 2014,7350000
14325,32,MASCULINO,SOLTERO,Volkswagen Golf 2013,5675000
14326,29,FEMENINO,CASADO,Toyota 4Runner 2015,10875000
14327,43,MASCULINO,SOLTERO,Kia Picanto 2015,3525000
14328,42,MASCULINO,CASADO,Chevrolet Aveo 2016,3150000
14329,41,FEMENINO,SOLTERO,Chevrolet Sail 2013,3575000
14330,18,MASCULINO,SOLTERO,Mazda BT-50 2013,2375000
14331,40,FEMENINO,CASADO,Chevrolet Aveo 2014,3100000
14332,50,FEMENINO,CASADO,Kia Cerato 2017,5425000
14333,39,FEMENINO,SOLTERO,Chevrolet Sail 2016,3650000
14334,33,FEMENINO,SOLTERO,Ford EcoSport 2016,5400000
14335,42,MASCULINO,SOLTERO,Renault Twingo 2016,3000000
14336,48,FEMENINO,SOLTERO,Renault Logan 2013,3975000
14337,40,FEMENINO,SOLTERO,Chevrolet Sail 2013,3575000
14338,32,FEMENINO,SOLTERO,Kia Cerato 2015,5375000
14339,36,MASCULINO,CASADO,Kia Sportage 2015,6275000
14340,43,FEMENINO,CASADO,Renault Logan 2015,4025000
14341,44,MASCULINO,CASADO,Mazda BT-50 2014,2400000
14342,26,FEMENINO,SOLTERO,Kia Sorento 2017,8425000
14343,46,FEMENINO,SOLTERO,Toyota Corolla 2013,5675000
14344,49,FEMENINO,CASADO,Volkswagen Gol 2012,3550000
14345,42,FEMENINO,SOLTERO,Toyota Prado 2013,13825000
14346,53,MASCULINO,SOLTERO,Chevrolet Sail 2015,3625000
14347,32,FEMENINO,SOLTERO,Mazda Tres 2015,5625000
14348,31,FEMENINO,SOLTERO,Renault Duster 2015,4125000
14349,44,MASCULINO,SOLTERO,Toyota Corolla 2016,5750000
14350,41,FEMENINO,SOLTERO,Kia Rio 2016,4400000
14351,50,MASCULINO,SOLTERO,Ford Escape 2012,6300000
14352,42,MASCULINO,CASADO,Renault Duster 2013,4075000
14353,36,FEMENINO,CASADO,Renault Clio 2012,2950000
14354,30,FEMENINO,SOLTERO,Renault Duster 2015,4125000
14355,38,FEMENINO,CASADO,Ford Ranger 2013,7825000
14356,40,FEMENINO,SOLTERO,Volkswagen Beetle 2011,5775000
14357,32,MASCULINO,CASADO,Ford Fiesta 2013,4825000
14358,34,FEMENINO,SOLTERO,Volkswagen Gol 2015,3625000
14359,32,MASCULINO,CASADO,Volkswagen Amarok 2012,6550000
14360,36,FEMENINO,CASADO,Kia Sportage 2015,6275000
14361,30,MASCULINO,SOLTERO,Mazda Tres 2015,5625000
14363,39,FEMENINO,CASADO,Toyota Fortuner 2012,8800000
14364,36,FEMENINO,CASADO,Volkswagen Beetle 2016,5900000
14365,29,MASCULINO,CASADO,Volkswagen Jetta 2016,6150000
14366,29,FEMENINO,SOLTERO,Mazda Tres 2014,5600000
14367,37,MASCULINO,CASADO,Volkswagen Jetta 2016,6150000
14368,30,MASCULINO,SOLTERO,Kia Sorento 2013,8325000
14369,40,FEMENINO,SOLTERO,Kia Picanto 2015,3525000
14370,38,FEMENINO,SOLTERO,Renault Duster 2012,4050000
14371,41,FEMENINO,CASADO,Volkswagen Golf 2014,5700000
14373,48,MASCULINO,SOLTERO,Volkswagen Jetta 2015,6125000
14374,66,FEMENINO,CASADO,Kia Sorento 2015,8375000
14375,24,MASCULINO,SOLTERO,Toyota Corolla 2015,5725000
14376,45,FEMENINO,CASADO,Nissan Sentra 2013,5075000
14377,44,FEMENINO,CASADO,Volkswagen Beetle 2017,5925000
14378,31,FEMENINO,CASADO,Mazda CX5 2016,7900000
14379,37,MASCULINO,SOLTERO,Toyota Prado 2014,13850000
14380,48,FEMENINO,CASADO,Kia Picanto 2015,3525000
14381,41,FEMENINO,CASADO,Volkswagen Gol 2013,3575000
14382,39,FEMENINO,SOLTERO,Toyota Fortuner 2015,8875000
14383,32,FEMENINO,SOLTERO,Mazda Seis 2013,7325000
14384,46,MASCULINO,SOLTERO,Volkswagen Jetta 2016,6150000
14385,45,MASCULINO,SOLTERO,Volkswagen Gol 2015,3625000
14386,32,FEMENINO,SOLTERO,Ford EcoSport 2012,5300000
14387,39,MASCULINO,CASADO,Chevrolet Sail 2014,3600000
14388,37,FEMENINO,CASADO,Toyota 4Runner 2012,10800000
14389,59,MASCULINO,CASADO,Volkswagen Jetta 2010,6000000
14390,36,FEMENINO,SOLTERO,Renault Twingo 2014,2950000
14391,37,MASCULINO,CASADO,Kia Picanto 2015,3525000
14392,24,FEMENINO,CASADO,Kia Sportage 2013,6225000
14393,43,FEMENINO,CASADO,Chevrolet Aveo 2013,3075000
14394,26,MASCULINO,CASADO,Mazda Tres 2012,5550000
14395,43,MASCULINO,SOLTERO,Nissan March 2016,4150000
14396,34,FEMENINO,CASADO,Kia Sportage 2013,6225000
14397,27,MASCULINO,SOLTERO,Mazda Tres 2013,5575000
14398,18,FEMENINO,CASADO,Volkswagen Jetta 2011,6025000
14399,35,FEMENINO,CASADO,Volkswagen Gol 2014,3600000
14400,46,FEMENINO,CASADO,Kia Sportage 2014,6250000
14401,36,MASCULINO,CASADO,Kia Cerato 2012,5300000
14402,35,FEMENINO,SOLTERO,Renault Twingo 2016,3000000
14403,51,MASCULINO,CASADO,Toyota Fortuner 2013,8825000
14405,28,MASCULINO,CASADO,Toyota 4Runner 2015,10875000
14406,42,FEMENINO,CASADO,Kia Cerato 2016,5400000
14407,41,FEMENINO,SOLTERO,Ford Fiesta 2013,4825000
14408,27,MASCULINO,CASADO,Volkswagen Jetta 2014,6100000
14409,41,FEMENINO,SOLTERO,Kia Sorento 2011,8275000
14410,46,MASCULINO,CASADO,Nissan Frontier 2012,5300000
14411,45,FEMENINO,CASADO,Kia Cerato 2019,5475000
14412,36,MASCULINO,SOLTERO,Volkswagen Gol 2013,3575000
14413,38,MASCULINO,CASADO,Mazda Seis 2012,7300000
14414,29,FEMENINO,SOLTERO,Chevrolet Aveo 2012,3050000
14415,24,MASCULINO,SOLTERO,Toyota Fortuner 2015,8875000
14416,33,FEMENINO,CASADO,Volkswagen Beetle 2015,5875000
14417,47,FEMENINO,CASADO,Nissan Pathfinder 2013,8325000
14418,38,FEMENINO,SOLTERO,Chevrolet Sail 2015,3625000
14419,39,FEMENINO,SOLTERO,Toyota Prado 2014,13850000
14420,41,MASCULINO,SOLTERO,Nissan March 2014,4100000
14421,53,MASCULINO,CASADO,Volkswagen Amarok 2013,6575000
14422,41,MASCULINO,SOLTERO,Volkswagen Golf 2017,5775000
14423,35,FEMENINO,SOLTERO,Toyota Prado 2015,13875000
14424,49,MASCULINO,SOLTERO,Mazda BT-50 2011,2325000
14425,20,FEMENINO,CASADO,Volkswagen Jetta 2015,6125000
14426,35,FEMENINO,SOLTERO,Mazda CX5 2017,7925000
14427,42,FEMENINO,CASADO,Toyota Prado 2015,13875000
14428,53,FEMENINO,SOLTERO,Volkswagen Golf 2020,5850000
14429,50,FEMENINO,CASADO,Volkswagen Golf 2017,5775000
14430,22,MASCULINO,SOLTERO,Mazda Allegro 2015,2625000
14431,53,MASCULINO,CASADO,Kia Picanto 2013,3475000
14433,45,FEMENINO,CASADO,Kia Rio 2016,4400000
14434,62,FEMENINO,CASADO,Renault Sandero 2013,3825000
14435,32,MASCULINO,CASADO,Ford Escape 2010,6250000
14436,26,FEMENINO,SOLTERO,Chevrolet Aveo 2019,3225000
14437,35,FEMENINO,SOLTERO,Nissan Frontier 2013,5325000
14438,32,MASCULINO,CASADO,Chevrolet Aveo 2012,3050000
14439,34,MASCULINO,SOLTERO,Kia Sportage 2012,6200000
14440,35,FEMENINO,SOLTERO,Mazda Seis 2015,7375000
14441,30,FEMENINO,CASADO,Renault Sandero 2015,3875000
14442,38,MASCULINO,CASADO,Mazda CX5 2012,7800000
14443,47,FEMENINO,CASADO,Mazda CX5 2013,7825000
14444,58,MASCULINO,SOLTERO,Kia Sportage 2016,6300000
14445,52,MASCULINO,CASADO,Kia Rio 2012,4300000
14446,46,MASCULINO,CASADO,Kia Picanto 2016,3550000
14447,59,FEMENINO,SOLTERO,Volkswagen Beetle 2015,5875000
14448,25,MASCULINO,SOLTERO,Toyota Corolla 2012,5650000
